year,month,path,filename,url
1970,ekim,Bilim-Teknik/1970/,ekim-1970.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1970_10.pdf 
1970,kasim,Bilim-Teknik/1970/,kasim-1970.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1970_11.pdf 
1970,aralik,Bilim-Teknik/1970/,aralik-1970.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1970_12.pdf 
1971,ocak,Bilim-Teknik/1971/,ocak-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_1.pdf 
1971,subat,Bilim-Teknik/1971/,subat-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_2.pdf 
1971,mart,Bilim-Teknik/1971/,mart-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_3.pdf 
1971,nisan,Bilim-Teknik/1971/,nisan-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_4.pdf 
1971,mayis,Bilim-Teknik/1971/,mayis-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_5.pdf 
1971,haziran,Bilim-Teknik/1971/,haziran-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_6.pdf 
1971,temmuz,Bilim-Teknik/1971/,temmuz-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_7.pdf 
1971,agustos,Bilim-Teknik/1971/,agustos-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_8.pdf 
1971,eylul,Bilim-Teknik/1971/,eylul-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_9.pdf 
1971,ekim,Bilim-Teknik/1971/,ekim-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_10.pdf 
1971,kasim,Bilim-Teknik/1971/,kasim-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_11.pdf 
1971,aralik,Bilim-Teknik/1971/,aralik-1971.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1971_12.pdf 
1972,ocak,Bilim-Teknik/1972/,ocak-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_1.pdf 
1972,subat,Bilim-Teknik/1972/,subat-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_2.pdf 
1972,mart,Bilim-Teknik/1972/,mart-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_3.pdf 
1972,nisan,Bilim-Teknik/1972/,nisan-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_4.pdf 
1972,mayis,Bilim-Teknik/1972/,mayis-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_5.pdf 
1972,haziran,Bilim-Teknik/1972/,haziran-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_6.pdf 
1972,temmuz,Bilim-Teknik/1972/,temmuz-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_7.pdf 
1972,agustos,Bilim-Teknik/1972/,agustos-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_8.pdf 
1972,eylul,Bilim-Teknik/1972/,eylul-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_9.pdf 
1972,ekim,Bilim-Teknik/1972/,ekim-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_10.pdf 
1972,kasim,Bilim-Teknik/1972/,kasim-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_11.pdf 
1972,aralik,Bilim-Teknik/1972/,aralik-1972.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1972_12.pdf 
1973,ocak,Bilim-Teknik/1973/,ocak-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_1.pdf 
1973,subat,Bilim-Teknik/1973/,subat-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_2.pdf 
1973,mart,Bilim-Teknik/1973/,mart-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_3.pdf 
1973,nisan,Bilim-Teknik/1973/,nisan-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_4.pdf 
1973,mayis,Bilim-Teknik/1973/,mayis-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_5.pdf 
1973,haziran,Bilim-Teknik/1973/,haziran-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_6.pdf 
1973,temmuz,Bilim-Teknik/1973/,temmuz-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_7.pdf 
1973,agustos,Bilim-Teknik/1973/,agustos-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_8.pdf 
1973,eylul,Bilim-Teknik/1973/,eylul-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_9.pdf 
1973,ekim,Bilim-Teknik/1973/,ekim-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_10.pdf 
1973,kasim,Bilim-Teknik/1973/,kasim-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_11.pdf 
1973,aralik,Bilim-Teknik/1973/,aralik-1973.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1973_12.pdf 
1974,ocak,Bilim-Teknik/1974/,ocak-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_1.pdf 
1974,subat,Bilim-Teknik/1974/,subat-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_2.pdf 
1974,mart,Bilim-Teknik/1974/,mart-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_3.pdf 
1974,nisan,Bilim-Teknik/1974/,nisan-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_4.pdf 
1974,mayis,Bilim-Teknik/1974/,mayis-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_5.pdf 
1974,haziran,Bilim-Teknik/1974/,haziran-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_6.pdf 
1974,temmuz,Bilim-Teknik/1974/,temmuz-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_7.pdf 
1974,agustos,Bilim-Teknik/1974/,agustos-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_8.pdf 
1974,eylul,Bilim-Teknik/1974/,eylul-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_9.pdf 
1974,ekim,Bilim-Teknik/1974/,ekim-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_10.pdf 
1974,kasim,Bilim-Teknik/1974/,kasim-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_11.pdf 
1974,aralik,Bilim-Teknik/1974/,aralik-1974.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1974_12.pdf 
1975,ocak,Bilim-Teknik/1975/,ocak-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_1.pdf 
1975,subat,Bilim-Teknik/1975/,subat-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_2.pdf 
1975,mart,Bilim-Teknik/1975/,mart-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_3.pdf 
1975,nisan,Bilim-Teknik/1975/,nisan-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_4.pdf 
1975,mayis,Bilim-Teknik/1975/,mayis-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_5.pdf 
1975,haziran,Bilim-Teknik/1975/,haziran-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_6.pdf 
1975,temmuz,Bilim-Teknik/1975/,temmuz-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_7.pdf 
1975,agustos,Bilim-Teknik/1975/,agustos-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_8.pdf 
1975,eylul,Bilim-Teknik/1975/,eylul-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_9.pdf 
1975,ekim,Bilim-Teknik/1975/,ekim-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_10.pdf 
1975,kasim,Bilim-Teknik/1975/,kasim-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_11.pdf 
1975,aralik,Bilim-Teknik/1975/,aralik-1975.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1975_12.pdf 
1976,ocak,Bilim-Teknik/1976/,ocak-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_1.pdf 
1976,subat,Bilim-Teknik/1976/,subat-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_2.pdf 
1976,mart,Bilim-Teknik/1976/,mart-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_3.pdf 
1976,nisan,Bilim-Teknik/1976/,nisan-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_4.pdf 
1976,mayis,Bilim-Teknik/1976/,mayis-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_5.pdf 
1976,haziran,Bilim-Teknik/1976/,haziran-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_6.pdf 
1976,temmuz,Bilim-Teknik/1976/,temmuz-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_7.pdf 
1976,agustos,Bilim-Teknik/1976/,agustos-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_8.pdf 
1976,eylul,Bilim-Teknik/1976/,eylul-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_9.pdf 
1976,ekim,Bilim-Teknik/1976/,ekim-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_10.pdf 
1976,kasim,Bilim-Teknik/1976/,kasim-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_11.pdf 
1976,aralik,Bilim-Teknik/1976/,aralik-1976.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1976_12.pdf 
1977,ocak,Bilim-Teknik/1977/,ocak-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_1.pdf 
1977,subat,Bilim-Teknik/1977/,subat-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_2.pdf 
1977,mart,Bilim-Teknik/1977/,mart-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_3.pdf 
1977,nisan,Bilim-Teknik/1977/,nisan-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_4.pdf 
1977,mayis,Bilim-Teknik/1977/,mayis-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_5.pdf 
1977,haziran,Bilim-Teknik/1977/,haziran-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_6.pdf 
1977,temmuz,Bilim-Teknik/1977/,temmuz-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_7.pdf 
1977,agustos,Bilim-Teknik/1977/,agustos-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_8.pdf 
1977,eylul,Bilim-Teknik/1977/,eylul-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_9.pdf 
1977,ekim,Bilim-Teknik/1977/,ekim-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_10.pdf 
1977,kasim,Bilim-Teknik/1977/,kasim-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_11.pdf 
1977,aralik,Bilim-Teknik/1977/,aralik-1977.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1977_12.pdf 
1978,ocak,Bilim-Teknik/1978/,ocak-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_1.pdf 
1978,subat,Bilim-Teknik/1978/,subat-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_2.pdf 
1978,mart,Bilim-Teknik/1978/,mart-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_3.pdf 
1978,nisan,Bilim-Teknik/1978/,nisan-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_4.pdf 
1978,mayis,Bilim-Teknik/1978/,mayis-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_5.pdf 
1978,haziran,Bilim-Teknik/1978/,haziran-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_6.pdf 
1978,temmuz,Bilim-Teknik/1978/,temmuz-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_7.pdf 
1978,agustos,Bilim-Teknik/1978/,agustos-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_8.pdf 
1978,eylul,Bilim-Teknik/1978/,eylul-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_9.pdf 
1978,ekim,Bilim-Teknik/1978/,ekim-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_10.pdf 
1978,kasim,Bilim-Teknik/1978/,kasim-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_11.pdf 
1978,aralik,Bilim-Teknik/1978/,aralik-1978.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1978_12.pdf 
1979,ocak,Bilim-Teknik/1979/,ocak-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_1.pdf 
1979,subat,Bilim-Teknik/1979/,subat-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_2.pdf 
1979,mart,Bilim-Teknik/1979/,mart-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_3.pdf 
1979,nisan,Bilim-Teknik/1979/,nisan-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_4.pdf 
1979,mayis,Bilim-Teknik/1979/,mayis-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_5.pdf 
1979,haziran,Bilim-Teknik/1979/,haziran-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_6.pdf 
1979,temmuz,Bilim-Teknik/1979/,temmuz-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_7.pdf 
1979,agustos,Bilim-Teknik/1979/,agustos-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_8.pdf 
1979,eylul,Bilim-Teknik/1979/,eylul-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_9.pdf 
1979,ekim,Bilim-Teknik/1979/,ekim-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_10.pdf 
1979,kasim,Bilim-Teknik/1979/,kasim-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_11.pdf 
1979,aralik,Bilim-Teknik/1979/,aralik-1979.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1979_12.pdf 
1980,ocak,Bilim-Teknik/1980/,ocak-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_1.pdf 
1980,subat,Bilim-Teknik/1980/,subat-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_2.pdf 
1980,mart,Bilim-Teknik/1980/,mart-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_3.pdf 
1980,nisan,Bilim-Teknik/1980/,nisan-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_4.pdf 
1980,mayis,Bilim-Teknik/1980/,mayis-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_5.pdf 
1980,haziran,Bilim-Teknik/1980/,haziran-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_6.pdf 
1980,temmuz,Bilim-Teknik/1980/,temmuz-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_7.pdf 
1980,agustos,Bilim-Teknik/1980/,agustos-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_8.pdf 
1980,eylul,Bilim-Teknik/1980/,eylul-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_9.pdf 
1980,ekim,Bilim-Teknik/1980/,ekim-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_10.pdf 
1980,kasim,Bilim-Teknik/1980/,kasim-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_11.pdf 
1980,aralik,Bilim-Teknik/1980/,aralik-1980.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1980_12.pdf 
1981,ocak,Bilim-Teknik/1981/,ocak-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_1.pdf 
1981,subat,Bilim-Teknik/1981/,subat-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_2.pdf 
1981,mart,Bilim-Teknik/1981/,mart-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_3.pdf 
1981,nisan,Bilim-Teknik/1981/,nisan-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_4.pdf 
1981,mayis,Bilim-Teknik/1981/,mayis-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_5.pdf 
1981,haziran,Bilim-Teknik/1981/,haziran-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_6.pdf 
1981,temmuz,Bilim-Teknik/1981/,temmuz-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_7.pdf 
1981,agustos,Bilim-Teknik/1981/,agustos-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_8.pdf 
1981,eylul,Bilim-Teknik/1981/,eylul-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_9.pdf 
1981,ekim,Bilim-Teknik/1981/,ekim-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_10.pdf 
1981,kasim,Bilim-Teknik/1981/,kasim-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_11.pdf 
1981,aralik,Bilim-Teknik/1981/,aralik-1981.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1981_12.pdf 
1982,ocak,Bilim-Teknik/1982/,ocak-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_1.pdf 
1982,subat,Bilim-Teknik/1982/,subat-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_2.pdf 
1982,mart,Bilim-Teknik/1982/,mart-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_3.pdf 
1982,nisan,Bilim-Teknik/1982/,nisan-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_4.pdf 
1982,mayis,Bilim-Teknik/1982/,mayis-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_5.pdf 
1982,haziran,Bilim-Teknik/1982/,haziran-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_6.pdf 
1982,temmuz,Bilim-Teknik/1982/,temmuz-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_7.pdf 
1982,agustos,Bilim-Teknik/1982/,agustos-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_8.pdf 
1982,eylul,Bilim-Teknik/1982/,eylul-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_9.pdf 
1982,ekim,Bilim-Teknik/1982/,ekim-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_10.pdf 
1982,kasim,Bilim-Teknik/1982/,kasim-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_11.pdf 
1982,aralik,Bilim-Teknik/1982/,aralik-1982.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1982_12.pdf 
1983,ocak,Bilim-Teknik/1983/,ocak-1983.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1983_1.pdf 
1983,subat,Bilim-Teknik/1983/,subat-1983.pdf,https://bilimteknik.tubitak.gov.tr/system/files/tamsayi_pdf/1983_2.pdf 
